Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,source_file
443,115830094,25,21,2219,7935,613,0,88.76,202.5854305,1418,0,377.8571429,561.3645238,87.66288319,0.397133408,2574002.089,4342198.113,10000000,3,116000000,4826253.917,5006314.391,10100000,3,111000000,5539000.9,5115036.047,10100000,3,0,0,0,0,808,680,0.215833374,0.181300034,0,1418,216.0425532,424.4982182,180198.7373,0,0,0,1,0,0,0,0,0,220.7391304,88.76,377.8571429,0,0,0,0,0,0,25,2219,21,7935,29200,377,6,32,57282.41667,71204.57355,283387,36534,9595225.167,1443100.987,10000000,5012823,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,30872,1,1,60,76,60,60,60.0,0.0,76,76,76.0,0.0,4405.286344,64.7836227,30872.0,0.0,30872,30872,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.39181135,32.39181135,60,76,65.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,98.0,60.0,76.0,0,0,0,0,0,0,1,60,1,76,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,30820,1,1,60,88,60,60,60.0,0.0,88,88,88.0,0.0,4802.076574,64.89292667,30820.0,0.0,30820,30820,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.44646334,32.44646334,60,88,69.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,104.0,60.0,88.0,0,0,0,0,0,0,1,60,1,88,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,31416,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,9994.907054,127.3236567,10472.0,18096.48145,31368,1,1,1.0,0.0,1,1,47,47.0,0.0,47,47,0,0,0,0,64,64,63.66182837,63.66182837,47,110,72.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,90.25,47.0,110.0,0,0,0,0,0,0,2,94,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,269,2,2,82,176,41,41,41.0,0.0,88,88,88.0,0.0,959107.8067,14869.88848,89.66666667,153.5751716,267,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,7434.944238,7434.944238,41,88,59.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,74.75,41.0,88.0,0,0,0,0,0,0,2,82,2,176,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,265,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,883018.8679,15094.33962,88.33333333,105.2916584,206,3,3,3.0,0.0,3,3,56,56.0,0.0,56,56,0,0,0,0,64,64,7547.169811,7547.169811,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41.0,76.0,0,0,0,0,0,0,2,82,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
52939,64,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,187500.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15625.0,15625.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
8080,199952,5,4,213,145,195,0,42.6,85.23379611,129,0,36.25,61.96975069,1790.429703,45.01080259,24994.0,69779.49813,197688,48,199952,49988.0,98948.56856,198410,64,198483,66161.0,113905.8911,197688,202,0,0,0,0,112,92,25.00600144,20.00480115,0,195,35.8,68.38908295,4677.066667,0,0,0,1,0,0,0,0,0,39.77777778,42.6,36.25,0,0,0,0,0,0,5,213,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
8080,82322,26,34,70312,320,6060,0,2704.307692,1652.450175,128,0,9.411764706,20.97923598,857996.6473,728.8452661,1395.288136,9584.868603,73761,0,82322,3292.88,15362.53306,77027,47,81077,2456.878788,12801.5813,73761,1,0,0,0,0,532,692,315.8329487,413.0123175,0,6060,1157.901639,1715.821958,2944044.99,0,0,0,1,0,0,0,0,1,1177.2,2704.307692,9.411764706,0,0,0,0,0,0,26,70312,34,320,8192,1255,25,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
8080,183104,5,4,212,145,194,0,42.4,84.78679142,129,0,36.25,61.96975069,1949.711639,49.15239427,22888.0,63862.38744,180938,18,183104,45776.0,90577.08252,181641,103,181707,60569.0,104242.7579,180938,210,0,0,0,0,112,92,27.3068857,21.84550856,0,194,35.7,68.13067509,4641.788889,0,0,0,1,0,0,0,0,0,39.66666667,42.4,36.25,0,0,0,0,0,0,5,212,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
51772,16,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,750000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,62500.0,62500.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
51773,17,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,705882.3529,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,1255,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
4272,4,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,250000.0,250000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
8080,108858,39,81,201913,602,20440,0,5177.25641,4950.125409,128,0,7.432098765,13.58025982,1860359.367,1102.353525,914.7731092,7949.129983,86845,0,108858,2864.684211,15347.68066,94957,4,107356,1341.95,9689.808151,86845,0,0,0,0,0,792,1632,358.2648956,744.0886292,0,20440,1673.677686,3694.107859,13600000.0,0,0,0,1,0,0,0,0,2,1687.625,5177.25641,7.432098765,0,0,0,0,0,0,39,201913,81,602,8192,1255,38,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
8080,212037,5,4,214,145,196,0,42.8,85.68080298,129,0,36.25,61.96975069,1693.100732,42.44542226,26504.625,74217.87138,210184,29,212037,53009.25,105348.7249,211032,29,211034,70344.66667,121104.5786,210184,226,0,0,0,0,112,92,23.58079015,18.86463212,0,196,35.9,68.6479748,4712.544444,0,0,0,1,0,0,0,0,0,39.88888889,42.8,36.25,0,0,0,0,0,0,5,214,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
8080,120904,33,68,146714,524,18980,0,4445.878788,3872.396446,128,0,7.705882353,14.82339702,1217809.171,835.3735195,1209.04,9995.237565,99973,0,120904,3778.25,19749.72262,111999,3,119604,1785.134328,12201.11908,99973,0,0,0,0,0,672,1372,272.9438232,562.4296963,0,18980,1443.509804,3017.451648,9105014.45,0,0,0,1,0,0,0,0,2,1457.80198,4445.878788,7.705882353,0,0,0,0,0,0,33,146714,68,524,8192,1278,32,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
8080,69322,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4919.07331,100.9780445,11553.66667,27372.67937,67425,20,69322,23107.33333,39476.85703,68690,20,68034,34017.0,47246.04669,67425,609,0,0,0,0,92,72,57.70173971,43.27630478,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
53877,45,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,266666.6667,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22222.22222,22222.22222,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
53878,65,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,184615.3846,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15384.61538,15384.61538,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,1278,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
4273,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,1255,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
52940,65,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,184615.3846,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15384.61538,15384.61538,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,49624,1,1,85,163,85,85,85.0,0.0,163,163,163.0,0.0,4997.581815,40.30307916,49624.0,0.0,49624,49624,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.15153958,20.15153958,85,163,111.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,166.5,85.0,163.0,0,0,0,0,0,0,1,85,1,163,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,24275,1,1,45,173,45,45,45.0,0.0,173,173,173.0,0.0,8980.432544,82.38928939,24275.0,0.0,24275,24275,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.1946447,41.1946447,45,173,87.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,131.5,45.0,173.0,0,0,0,0,0,0,1,45,1,173,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,143442,4,2,176,664,44,44,44.0,0.0,332,332,332.0,0.0,5856.025432,41.82875308,28688.4,48057.59127,110893,1,32545,10848.33333,18747.44399,32496,1,4,4.0,0.0,4,4,0,0,0,0,80,40,27.88583539,13.94291769,44,332,126.2857143,140.5296105,19748.57143,0,0,0,0,0,0,0,0,0,147.3333333,44.0,332.0,0,0,0,0,0,0,4,176,2,664,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,50758,1,1,39,317,39,39,39.0,0.0,317,317,317.0,0.0,7013.672722,39.40265574,50758.0,0.0,50758,50758,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.70132787,19.70132787,39,317,131.6666667,160.5033748,25761.33333,0,0,0,0,0,0,0,0,1,197.5,39.0,317.0,0,0,0,0,0,0,1,39,1,317,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,23928,1,1,40,125,40,40,40.0,0.0,125,125,125.0,0.0,6895.687061,83.58408559,23928.0,0.0,23928,23928,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.7920428,41.7920428,40,125,68.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,102.5,40.0,125.0,0,0,0,0,0,0,1,40,1,125,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,23746,1,1,85,167,85,85,85.0,0.0,167,167,167.0,0.0,10612.31365,84.22471153,23746.0,0.0,23746,23746,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.11235577,42.11235577,85,167,112.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,168.5,85.0,167.0,0,0,0,0,0,0,1,85,1,167,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,25266,1,1,44,120,44,44,44.0,0.0,120,120,120.0,0.0,6490.936436,79.15776142,25266.0,0.0,25266,25266,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,39.57888071,39.57888071,44,120,69.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,1,104.0,44.0,120.0,0,0,0,0,0,0,1,44,1,120,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,49137,1,1,49,258,49,49,49.0,0.0,258,258,258.0,0.0,6247.837678,40.70252559,49137.0,0.0,49137,49137,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.3512628,20.3512628,49,258,118.6666667,120.6662063,14560.33333,0,0,0,0,0,0,0,0,1,178.0,49.0,258.0,0,0,0,0,0,0,1,49,1,258,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,24041,1,1,95,223,95,95,95.0,0.0,223,223,223.0,0.0,13227.40319,83.19121501,24041.0,0.0,24041,24041,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,41.5956075,41.5956075,95,223,137.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,206.5,95.0,223.0,0,0,0,0,0,0,1,95,1,223,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,51327,4,2,112,612,28,28,28.0,0.0,306,306,306.0,0.0,14105.63641,116.8975393,10265.4,14879.14911,32636,3,32686,10895.33333,18827.98248,32636,3,4,4.0,0.0,4,4,0,0,0,0,80,40,77.93169287,38.96584644,28,306,107.4285714,135.6501101,18400.95238,0,0,0,0,0,0,0,0,0,125.3333333,28.0,306.0,0,0,0,0,0,0,4,112,2,612,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,24838,1,1,78,159,78,78,78.0,0.0,159,159,159.0,0.0,9541.831065,80.52178114,24838.0,0.0,24838,24838,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40.26089057,40.26089057,78,159,105.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,157.5,78.0,159.0,0,0,0,0,0,0,1,78,1,159,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,48529,1,1,77,159,77,77,77.0,0.0,159,159,159.0,0.0,4863.071565,41.21247089,48529.0,0.0,48529,48529,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.60623545,20.60623545,77,159,104.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,156.5,77.0,159.0,0,0,0,0,0,0,1,77,1,159,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,47844,1,1,45,240,45,45,45.0,0.0,240,240,240.0,0.0,5956.859794,41.80252487,47844.0,0.0,47844,47844,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.90126244,20.90126244,45,240,110.0,112.5833025,12675.0,0,0,0,0,0,0,0,0,1,165.0,45.0,240.0,0,0,0,0,0,0,1,45,1,240,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,54280,4,4,132,1000,33,33,33.0,0.0,250,250,250.0,0.0,20854.82682,147.3839352,7754.285714,12998.10345,27959,1,53600,17866.66667,30903.54812,53551,1,28688,9562.666667,16479.02007,28591,48,0,0,0,0,80,80,73.69196758,73.69196758,33,250,129.4444444,114.369042,13080.27778,0,0,0,0,0,0,0,0,1,145.625,33.0,250.0,0,0,0,0,0,0,4,132,4,1000,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,24355,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,4352.289058,82.11866147,24355.0,0.0,24355,24355,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.05933073,41.05933073,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,0,0,0,0,0,0,1,45,1,61,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,25193,1,1,78,206,78,78,78.0,0.0,206,206,206.0,0.0,11272.97265,79.38713135,25193.0,0.0,25193,25193,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,39.69356567,39.69356567,78,206,120.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,181.0,78.0,206.0,0,0,0,0,0,0,1,78,1,206,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,23845,1,1,40,296,40,40,40.0,0.0,296,296,296.0,0.0,14091.0044,83.87502621,23845.0,0.0,23845,23845,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.93751311,41.93751311,40,296,125.3333333,147.8016689,21845.33333,0,0,0,0,0,0,0,0,1,188.0,40.0,296.0,0,0,0,0,0,0,1,40,1,296,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,47302,1,1,59,120,59,59,59.0,0.0,120,120,120.0,0.0,3784.195171,42.2815103,47302.0,0.0,47302,47302,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.14075515,21.14075515,59,120,79.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,119.0,59.0,120.0,0,0,0,0,0,0,1,59,1,120,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,203918,1,1,47,155,47,47,47.0,0.0,155,155,155.0,0.0,990.5942585,9.807863945,203918.0,0.0,203918,203918,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.903931973,4.903931973,47,155,83.0,62.35382907,3888.0,0,0,0,0,0,0,0,0,1,124.5,47.0,155.0,0,0,0,0,0,0,1,47,1,155,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,340,2,2,76,652,38,38,38.0,0.0,326,326,326.0,0.0,2141176.471,11764.70588,113.3333333,153.9361339,289,2,49,49.0,0.0,49,49,2,2.0,0.0,2,2,0,0,0,0,40,40,5882.352941,5882.352941,38,326,153.2,157.7440966,24883.2,0,0,0,0,0,0,0,0,1,191.5,38.0,326.0,0,0,0,0,0,0,2,76,2,652,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,24962,1,1,39,295,39,39,39.0,0.0,295,295,295.0,0.0,13380.33811,80.12178511,24962.0,0.0,24962,24962,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,40.06089256,40.06089256,39,295,124.3333333,147.8016689,21845.33333,0,0,0,0,0,0,0,0,1,186.5,39.0,295.0,0,0,0,0,0,0,1,39,1,295,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,193,2,2,66,386,33,33,33.0,0.0,193,193,193.0,0.0,2341968.912,20725.3886,64.33333333,72.88575535,144,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,40,10362.6943,10362.6943,33,193,97.0,87.6356092,7680.0,0,0,0,0,0,0,0,0,1,121.25,33.0,193.0,0,0,0,0,0,0,2,66,2,386,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,23892,1,1,95,177,95,95,95.0,0.0,177,177,177.0,0.0,11384.56387,83.71002846,23892.0,0.0,23892,23892,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.85501423,41.85501423,95,177,122.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,183.5,95.0,177.0,0,0,0,0,0,0,1,95,1,177,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,6134445,2,2,140,238,78,62,70.0,11.3137085,160,78,119.0,57.98275606,61.61926629,0.652055728,2044815.0,3477730.853,6060524,23815,6084339,6084339.0,0.0,6084339,6084339,6110630,6110630.0,0.0,6110630,6110630,0,0,0,0,40,40,0.326027864,0.326027864,62,160,91.2,39.07940634,1527.2,0,0,0,0,0,0,0,0,1,114.0,70.0,119.0,0,0,0,0,0,0,2,140,2,238,-1,-1,1,20,23815.0,0.0,23815,23815,6060524.0,0.0,6060524,6060524,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,18334509,2,2,103,378,60,43,51.5,12.02081528,241,137,189.0,73.53910524,26.23468128,0.218167828,6111503.0,10500000.0,18200000,24969,18300000,18300000.0,0.0,18300000,18300000,18300000,18300000.0,0.0,18300000,18300000,0,0,0,0,40,72,0.109083914,0.109083914,43,241,104.8,85.48801086,7308.2,0,0,0,0,0,0,0,0,1,131.0,51.5,189.0,0,0,0,0,0,0,2,103,2,378,-1,-1,1,20,73817.0,0.0,73817,73817,18200000.0,0.0,18200000,18200000,BENIGN,Friday-WorkingHours-Morning.pcap_ISCX.csv
